CO_MUNICIPIO,ANO,POPULACAO
3201605,2004,28655
3201704,2004,11103
3201803,2004,5190
3201902,2004,32860
3202009,2004,6662
3202108,2004,23747
3202207,2004,14448
3202256,2004,9826
3202306,2004,27302
3202405,2004,102089
3202454,2004,21084
3202504,2004,10522
3202553,2004,10009
3202603,2004,12153
3202652,2004,10774
3202702,2004,15060
3202801,2004,31334
3202900,2004,11954
3203007,2004,27723
3203056,2004,20816
3203106,2004,10851
3203130,2004,16239
3203163,2004,11087
3203205,2004,119824
3203304,2004,11311
3203320,2004,34692
3203346,2004,13555
3203353,2004,10396
3203403,2004,27306
3203502,2004,16817
3203601,2004,6153
3203700,2004,19449
3203809,2004,13696
3203908,2004,44814
3204005,2004,20093
3204054,2004,22276
3204104,2004,21327
3204203,2004,17838
3204252,2004,6437
3204302,2004,9618
3204351,2004,16784
3204401,2004,11921
3204500,2004,13151
3204559,2004,31599
3204609,2004,21021
3204658,2004,8087
3204708,2004,27968
3204807,2004,10621
3204906,2004,99133
3204955,2004,10849
3205002,2004,371986
3205010,2004,20364
3205036,2004,19579
3205069,2004,18283
3205101,2004,58370
3205150,2004,8440
3205176,2004,14228
3205200,2004,387204
3205309,2004,309507
3300100,2004,136525
3300159,2004,8893
3300209,2004,95003
3300225,2004,10765
3300233,2004,22140
3300258,2004,25935
3300308,2004,93277
3300407,2004,174500
3300456,2004,472325
3300506,2004,23688
3300605,2004,35595
3300704,2004,153735
3300803,2004,52819
3300902,2004,14481
3300936,2004,9951
3300951,2004,8359
3301009,2004,422731
3301108,2004,20557
3301157,2004,12488
3301207,2004,15689
3301306,2004,25502
3301405,2004,19469
3301504,2004,19553
3301603,2004,10569
3301702,2004,830679
3301801,2004,12217
3301850,2004,43019
3301876,2004,18969
3301900,2004,210735
3302007,2004,91551
3302056,2004,12548
3302106,2004,23039
3302205,2004,91194
3302254,2004,29185
3302270,2004,92254
3302304,2004,8137
3302403,2004,152063
3302452,2004,4552
3302502,2004,227467
3302601,2004,28480
3302700,2004,92227
3302809,2004,17644
3302858,2004,179517
3302908,2004,26188
3303005,2004,28076
3303104,2004,15375
3303203,2004,151465
3303302,2004,471403
3303401,2004,176669
3303500,2004,817117
3303609,2004,42552
3303708,2004,39200
3303807,2004,32425
3303856,2004,26899
3303906,2004,302477
3303955,2004,21933
3304003,2004,23676
3304102,2004,16666
3304110,2004,14326
3304128,2004,11738
3304144,2004,133881
3304151,2004,15319
3304201,2004,115086
3304300,2004,52015
3304409,2004,17543
3304508,2004,8227
3304524,2004,45755
3304557,2004,6051399
3304607,2004,10284
3304706,2004,41465
3304755,2004,45140
3304805,2004,37922
3304904,2004,948216
3305000,2004,28441
3305109,2004,461638
3305133,2004,6639
3305158,2004,21231
3305208,2004,73632
3305307,2004,8684
3305406,2004,18044
3305505,2004,59938
3305554,2004,73262
3305604,2004,22868
3305703,2004,14791
3305752,2004,28861
3305802,2004,146994
3305901,2004,9729
3306008,2004,75062
3306107,2004,69131
3306156,2004,8227
3306206,2004,32889
3306305,2004,253226
3500105,2004,34218
3500204,2004,3895
3500303,2004,30674
3500402,2004,7356
3500501,2004,18289
3500550,2004,5907
3500600,2004,1978
3500709,2004,33665
3500758,2004,3829
3500808,2004,3802
3500907,2004,3679
3501004,2004,16425
3501103,2004,3991
3501152,2004,16019
3501202,2004,3939
3501301,2004,24609
3501400,2004,4610
3501509,2004,2989
3501608,2004,197345
3501707,2004,32504
3501806,2004,5596
3501905,2004,65333
3502002,2004,3870
3502101,2004,56573
3502200,2004,20363
3502309,2004,5047
3502408,2004,3498
3502507,2004,35754
3502606,2004,4850
3502705,2004,27481
3502754,2004,13324
3502804,2004,177823
3502903,2004,22521
3503000,2004,5122
3503109,2004,6293
3503158,2004,2784
3503208,2004,194401
3503307,2004,112783
3503356,2004,2260
3503406,2004,7425
3503505,2004,3762
3503604,2004,10452
3503703,2004,8314
3503802,2004,40218
3503901,2004,70248
3503950,2004,1811
3504008,2004,93118
3504107,2004,124108
3504206,2004,13897
3504305,2004,4571
3504404,2004,9268
3504503,2004,84358
3504602,2004,14543
3504701,2004,1360
3504800,2004,7632
3504909,2004,10041
3505005,2004,2674
3505104,2004,6072
3505203,2004,30113
3505302,2004,37871
3505351,2004,4810
3505401,2004,8613
3505500,2004,108273
3505609,2004,26954
3505708,2004,248034
3505807,2004,21343
3505906,2004,54706
3506003,2004,344258
3506102,2004,78433
3506201,2004,2392
3506300,2004,11064
3506359,2004,39565
3506409,2004,6410
3506508,2004,104138
3506607,2004,28152
3506706,2004,13578
3506805,2004,10565
3506904,2004,8223
3507001,2004,40129
3507100,2004,15088
3507159,2004,3695
3507209,2004,818
3507308,2004,3882
3507407,2004,13749
3507456,2004,2205
3507506,2004,117308
3507605,2004,137935
3507704,2004,4444
3507753,2004,2477
3507803,2004,18858
3507902,2004,21187
3508009,2004,19324
3508108,2004,14412
3508207,2004,3611
3508306,2004,5063
3508405,2004,40430
3508504,2004,81298
3508603,2004,29254
3508702,2004,18940
3508801,2004,16068
3508900,2004,4191
3509007,2004,87717
3509106,2004,4629
3509205,2004,59496
3509254,2004,32091
3509304,2004,9388
3509403,2004,21917
3509452,2004,5876
3509502,2004,1031887
3509601,2004,73132
3509700,2004,47903
3509809,2004,4266
3509908,2004,13615
3509957,2004,3970
3510005,2004,31245
3510104,2004,2759
3510153,2004,4016
3510203,2004,46881
3510302,2004,16030
3510401,2004,45187
3510500,2004,92283
3510609,2004,375859
3510708,2004,11258
3510807,2004,27565
3510906,2004,2949
3511003,2004,15122
3511102,2004,113578
3511201,2004,6706
3511300,2004,7211
3511409,2004,16320
3511508,2004,34362
3511607,2004,13771
3511706,2004,14218
3511904,2004,5671
3512001,2004,17051
3512100,2004,6299
3512209,2004,24422
3512308,2004,16450
3512407,2004,19773
3512506,2004,4615
3512605,2004,5506
3512704,2004,4121
3512803,2004,48638
3512902,2004,7137
3513009,2004,170296
3513108,2004,31412
3513207,2004,7056
3513306,2004,2580
3513405,2004,75980
3513504,2004,117120
3513603,2004,22899
3513702,2004,30548
3513801,2004,383629
3513850,2004,1479
3513900,2004,12121
3514007,2004,7052
3514106,2004,24412
3514205,2004,2182
3514304,2004,9049
3514403,2004,40914
3514502,2004,12772
3514601,2004,6988
3514700,2004,7088
3514809,2004,14654
3514908,2004,15045
3514924,2004,2597
3514957,2004,2519
3515004,2004,234174
3515103,2004,67505
3515129,2004,2888
3515152,2004,11845
3515186,2004,42174
3515194,2004,4037
3515202,2004,8134
3515301,2004,2547
3515350,2004,10547
3515400,2004,15357
3515509,2004,64470
3515608,2004,5567
3515657,2004,1299
3515707,2004,166086
3515806,2004,2073
3515905,2004,3057
3516002,2004,10386
3516101,2004,3186
3516200,2004,315770
3516309,2004,159316
3516408,2004,119710
3516507,2004,2856
3516606,2004,7364
3516705,2004,44019
3516804,2004,3459
3516853,2004,4081
3516903,2004,11053
3517000,2004,10498
3517109,2004,4528
3517208,2004,10671
3517307,2004,5242
3517406,2004,36426
3517505,2004,15844
3517604,2004,20467
3517703,2004,20226
3517802,2004,9202
3517901,2004,9376
3518008,2004,2093
3518107,2004,6726
3518206,2004,29948
3518305,2004,23927
3518404,2004,110323
3518503,2004,11083
3518602,2004,32200
3518701,2004,292828
3518800,2004,1218862
3518859,2004,6662
3518909,2004,3907
3519006,2004,8482
3519055,2004,8128
3519071,2004,186726
3519105,2004,8649
3519204,2004,6652
3519253,2004,3515
3519303,2004,30379
3519402,2004,9824
3519501,2004,5792
3519600,2004,50918
3519709,2004,72181
3519808,2004,7117
3519907,2004,7063
3520004,2004,23509
3520103,2004,27773
3520202,2004,9318
3520301,2004,28367
3520400,2004,24580
3520426,2004,8730
3520442,2004,25168
3520509,2004,170703
3520608,2004,5091
3520707,2004,3694
3520806,2004,3299
3520905,2004,13141
3521002,2004,22390
3521101,2004,5182
3521150,2004,4060
3521200,2004,4535
3521309,2004,12647
3521408,2004,17506
3521507,2004,6948
3521606,2004,7047
3521705,2004,19430
3521804,2004,22690
3521903,2004,14769
3522000,2004,2781
3522109,2004,85294
3522158,2004,2969
3522208,2004,152283
3522307,2004,137733
3522406,2004,87639
3522505,2004,190373
3522604,2004,66861
3522653,2004,3739
3522703,2004,40160
3522802,2004,14324
3522901,2004,11048
3523008,2004,3881
3523107,2004,328345
3523206,2004,48973
3523305,2004,14642
3523404,2004,91228
3523503,2004,16306
3523602,2004,14315
3523701,2004,5601
3523800,2004,7816
3523909,2004,149758
3524006,2004,30283
3524105,2004,37943
3524204,2004,6469
3524303,2004,71654
3524402,2004,205360
3524501,2004,4568
3524600,2004,18380
3524709,2004,33194
3524808,2004,48659
3524907,2004,4355
3525003,2004,106742
3525102,2004,34118
3525201,2004,20203
3525300,2004,121333
3525409,2004,3296
3525508,2004,11550
3525607,2004,4245
3525706,2004,31314
3525805,2004,4332
3525854,2004,2497
3525904,2004,340907
3526001,2004,16644
3526100,2004,22344
3526209,2004,29789
3526308,2004,5122
3526407,2004,23685
3526506,2004,4974
3526605,2004,6692
3526704,2004,87192
3526803,2004,60275
3526902,2004,270223
3527009,2004,6021
3527108,2004,69721
3527207,2004,81973
3527256,2004,2182
3527306,2004,27825
3527405,2004,18569
3527504,2004,2051
3527603,2004,7837
3527702,2004,4334
3527801,2004,4306
3527900,2004,3029
3528007,2004,16924
3528106,2004,7388
3528205,2004,3661
3528304,2004,3289
3528403,2004,45376
3528502,2004,70461
3528601,2004,8781
3528700,2004,3804
3528809,2004,13280
3528858,2004,2445
3528908,2004,3598
3529005,2004,215911
3529104,2004,2250
3529203,2004,23717
3529302,2004,75929
3529401,2004,398482
3529500,2004,3891
3529609,2004,4149
3529658,2004,1889
3529708,2004,19846
3529807,2004,12407
3529906,2004,24134
3530003,2004,2560
3530102,2004,26707
3530201,2004,16744
3530300,2004,52966
3530409,2004,4111
3530508,2004,69268
3530607,2004,359519
3530706,2004,136258
3530805,2004,90042
3530904,2004,3369
3531001,2004,2028
3531100,2004,43344
3531209,2004,6774
3531308,2004,45599
3531407,2004,18879
3531506,2004,20505
3531605,2004,3766
3531704,2004,3736
3531803,2004,43384
3531902,2004,27570
3532009,2004,10784
3532058,2004,4164
3532108,2004,4068
3532157,2004,2213
3532207,2004,4053
3532306,2004,7205
3532405,2004,15815
3532504,2004,9212
3532603,2004,10118
3532702,2004,3509
3532801,2004,5062
3532827,2004,8361
3532843,2004,2351
3532868,2004,1020
3532900,2004,8295
3533007,2004,18110
3533106,2004,2063
3533205,2004,2098
3533254,2004,3294
3533304,2004,2802
3533403,2004,46180
3533502,2004,33451
3533601,2004,6576
3533700,2004,4089
3533809,2004,3093
3533908,2004,47607
3534005,2004,3713
3534104,2004,5412
3534203,2004,4733
3534302,2004,38408
3534401,2004,695879
3534500,2004,2562
3534609,2004,30023
3534708,2004,102533
3534757,2004,6981
3534807,2004,7176
3534906,2004,12596
3535002,2004,9146
3535101,2004,9010
3535200,2004,10000
3535309,2004,21736
3535408,2004,14319
3535507,2004,42582
3535606,2004,18096
3535705,2004,5786
3535804,2004,16902
3535903,2004,3563
3536000,2004,10943
3536109,2004,5393
3536208,2004,19950
3536257,2004,2170
3536307,2004,12289
3536406,2004,5889
3536505,2004,58827
3536570,2004,1910
3536604,2004,8550
3536703,2004,38970
3536802,2004,5849
3536901,2004,2544
3537008,2004,15643
3537107,2004,38937
3537156,2004,3004
3537206,2004,9880
3537305,2004,57893
3537404,2004,24743
3537503,2004,7139
3537602,2004,61034
3537701,2004,4669
3537800,2004,53492
3537909,2004,26236
3538006,2004,138320
3538105,2004,13486
3538204,2004,12296
3538303,2004,3586
3538501,2004,15431
3538600,2004,25578
3538709,2004,355039
3538808,2004,28831
3538907,2004,20745
3539004,2004,10126
3539103,2004,14672
3539202,2004,22675
3539301,2004,69029
3539400,2004,11060
3539509,2004,33262
3539608,2004,3759
3539707,2004,2886
3539806,2004,105805
3539905,2004,4901
3540002,2004,18651
3540101,2004,3750
3540200,2004,33209
3540259,2004,3741
3540309,2004,2320
3540408,2004,4336
3540507,2004,7189
3540606,2004,49915
3540705,2004,52026
3540754,2004,15583
3540804,2004,14916
3540853,2004,1414
3540903,2004,14473
3541000,2004,229542
3541059,2004,4274
3541109,2004,4221
3541208,2004,15305
3541307,2004,41580
3541406,2004,201347
3541505,2004,37977
3541604,2004,32708
3541653,2004,3035
3541703,2004,11807
3541802,2004,2292
3541901,2004,9831
3542008,2004,5574
3542107,2004,8243
3542206,2004,29726
3542305,2004,4067
3542404,2004,18042
3542503,2004,4726
3542602,2004,56214
3542701,2004,6188
3542800,2004,3216
3542909,2004,11716
3543006,2004,22233
3543105,2004,4216
3543204,2004,4666
3543238,2004,2297
3543253,2004,8016
3543303,2004,114473
3543402,2004,542912
3543501,2004,6060
3543600,2004,3545
3543709,2004,10317
3543808,2004,9786
3543907,2004,183597
3544004,2004,25746
3544103,2004,40780
3544202,2004,8970
3544251,2004,26023
3544301,2004,9788
3544400,2004,2182
3544509,2004,2809
3544608,2004,5146
3544707,2004,2329
3544806,2004,4976
3544905,2004,10194
3545001,2004,15895
3545100,2004,4370
3545159,2004,6170
3545209,2004,103844
3545308,2004,40063
3545407,2004,8988
3545506,2004,3441
3545605,2004,13877
3545704,2004,5440
3545803,2004,182808
3546009,2004,14397
3546108,2004,1931
3546207,2004,3836
3546256,2004,1850
3546306,2004,27473
3546405,2004,43151
3546504,2004,5807
3546603,2004,28257
3546702,2004,18687
3546801,2004,46698
3546900,2004,8658
3547007,2004,4863
3547106,2004,2711
3547205,2004,1652
3547304,2004,93845
3547403,2004,2289
3547502,2004,27171
3547601,2004,22584
3547650,2004,1376
3547700,2004,21131
3547809,2004,665923
3547908,2004,6076
3548005,2004,20113
3548054,2004,6891
3548104,2004,6394
3548203,2004,6827
3548302,2004,2682
3548401,2004,3801
3548500,2004,418255
3548609,2004,11207
3548708,2004,773099
3548807,2004,135357
3548906,2004,210841
3549003,2004,3028
3549102,2004,81614
3549201,2004,2593
3549250,2004,1708
3549300,2004,1855
3549409,2004,44472
3549508,2004,8565
3549607,2004,4251
3549706,2004,52898
3549805,2004,398079
3549904,2004,589050
3549953,2004,14607
3550001,2004,10689
3550100,2004,38815
3550209,2004,33577
3550308,2004,10838581
3550407,2004,31858
3550506,2004,6978
3550605,2004,71594
3550704,2004,70427
3550803,2004,12784
3550902,2004,14541
3551009,2004,321474
3551108,2004,8486
3551207,2004,4106
3551306,2004,2561
3551405,2004,8100
3551504,2004,37418
3551603,2004,24953
3551702,2004,102815
3551801,2004,14323
3551900,2004,15311
3552007,2004,5616
3552106,2004,33700
3552205,2004,552194
3552304,2004,7447
3552403,2004,225307
3552502,2004,264528
3552551,2004,2868
3552601,2004,10766
3552700,2004,14117
3552809,2004,216914
3552908,2004,5463
3553005,2004,8002
3553104,2004,5929
3553203,2004,5654
3553302,2004,23490
3553401,2004,23138
3553500,2004,10025
3553609,2004,13528
3553658,2004,2867
3553708,2004,54704
3553807,2004,23749
3553856,2004,5189
3553906,2004,6336
3553955,2004,11342
3554003,2004,102930
3554102,2004,263251
3554201,2004,5646
3554300,2004,20549
3554409,2004,8325
3554508,2004,35214
3554607,2004,2670
3554656,2004,2610
3554706,2004,9521
3554755,2004,1445
3554805,2004,38543
3554904,2004,5180
3554953,2004,5398
3555000,2004,65388
3555109,2004,12897
3555208,2004,1797
3555307,2004,2169
3555356,2004,4927
3555406,2004,76847
3555505,2004,4138
3555604,2004,9394
3555703,2004,1371
3555802,2004,8865
3555901,2004,1432
3556008,2004,12255
3556107,2004,9990
3556206,2004,90714
3556305,2004,19612
3556354,2004,7985
3556404,2004,39047
3556453,2004,41309
3556503,2004,105051
3556602,2004,11107
3556701,2004,54194
3556800,2004,17435
3556909,2004,5339
3556958,2004,1793
3557006,2004,103722
3557105,2004,81280
3557154,2004,1940
3557204,2004,12437
3557303,2004,9975
4100103,2004,7244
4100202,2004,6018
4100301,2004,7808
4100400,2004,105848
4100459,2004,6774
4100509,2004,16481
4100608,2004,13061
4100707,2004,9818
4100806,2004,9031
4100905,2004,5018
4101002,2004,16859
4101051,2004,2755
4101101,2004,22730
4101150,2004,3066
4101200,2004,20253
4101309,2004,7240
4101408,2004,114375
4101507,2004,96137
4101606,2004,25399
4101655,2004,3719
4101705,2004,13437
4101804,2004,110956
4101853,2004,2638
4101903,2004,16875
4102000,2004,30023
4102109,2004,24242
4102208,2004,3957
4102307,2004,11012
4102406,2004,33435
4102505,2004,11915
4102604,2004,9066
4102703,2004,2503
4102752,2004,4219
4102802,2004,14997
4102901,2004,17211
4103008,2004,4243
4103024,2004,2728
4103040,2004,6771
4103057,2004,7424
4103107,2004,9697
4103156,2004,3922
4103206,2004,5689
4103222,2004,3174
4103305,2004,8413
4103354,2004,5227
4103370,2004,3509
4103404,2004,2530
4103453,2004,12708
4103479,2004,4054
4103503,2004,7857
4103602,2004,23457
4103701,2004,95545
4103800,2004,6860
4103909,2004,15228
4103958,2004,4292
4104006,2004,42376
4104055,2004,5163
4104105,2004,6896
4104204,2004,103176
4104253,2004,24657
4104303,2004,81780
4104402,2004,17352
4104428,2004,14969
4104451,2004,13031
4104501,2004,17660
4104600,2004,15151
4104659,2004,16717
4104709,2004,13791
4104808,2004,272243
4104907,2004,67670
4105003,2004,10729
4105102,2004,10559
4105201,2004,16496
4105300,2004,10373
4105409,2004,20794
4105508,2004,61277
4105607,2004,10074
4105706,2004,18482
4105805,2004,216966
4105904,2004,21975
4106001,2004,7891
4106100,2004,3448
4106209,2004,14267
4106308,2004,15555
4106407,2004,46972
4106456,2004,7178
4106506,2004,22365
4106555,2004,4076
4106571,2004,3958
4106605,2004,18458
4106704,2004,4632
4106803,2004,18231
4106852,2004,3587
4106902,2004,1727010
4107009,2004,14136
4107108,2004,5327
4107124,2004,3220
4107157,2004,2633
4107207,2004,32401
